id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review
253370,Beautiful Studio in Palermo,1330334,Fernando,,Almagro,-34.598709,-58.414211,Entire home/apt,2886,1,87,2017-09-03
259843,Modern studio in front of park,878481,Silvia,,Palermo,-34.58329,-58.40844,Entire home/apt,3367,4,22,2013-12-09
264704,"PRIVATE BEDROOM KING BED,FOR ONE OR TWO, BATHROOM",1388769,Juan Y Josefina,,Balvanera,-34.617222,-58.401859,Private room,1539,5,47,2018-10-01
264769,Sunrise River View 1-bedroom in Palermo,319901,Ralf,,Palermo,-34.580799,-58.423141,Entire home/apt,6735,3,43,2020-01-02
266984,PALERMO.Las Canitas Spacious Studio,1400016,Laura Dwellaway,,Palermo,-34.572239,-58.43095,Entire home/apt,2405,4,30,2019-04-23
267883,charming and fresh old style studio,1404477,Juan Martin,,Balvanera,-34.602219,-58.394199,Entire home/apt,7504,7,0,
268446,PRIVATE BEDROOM  QUEEN BED plus one SINGLE BED,1388769,Juan Y Josefina,,Balvanera,-34.617699,-58.400719,Private room,1154,5,75,2019-05-19
268767,Apartment for Rent in Belgrano,1408433,Raul,,Colegiales,-34.567612,-58.451832,Entire home/apt,9620,30,0,
269115,"In the heart of Palermo, Soho Point",1409800,Mariano,,Palermo,-34.590061,-58.42609,Entire home/apt,4810,1,44,2019-05-12
269753,Sunny Studio Close to San Telmo,407702,Ruy,,Monserrat,-34.615429,-58.384251,Entire home/apt,3752,2,339,2019-08-29
275832,Studio in Buenos Aires,1441510,Belén,,Balvanera,-34.60714,-58.392979,Private room,4810,6,0,
275933,Two bedrooms in Palermo Chico,419383,Mariana Y Sebas,,Palermo,-34.580441,-58.407532,Entire home/apt,3848,3,86,2021-01-06
278637,PALERMO HOLLYWOOD LOFT,1011896,Natalia,,Palermo,-34.577679,-58.43042,Entire home/apt,8521,1,4,2019-03-05
280564,Sunny/Cozy Loft Palermo! + 40m2 private ROOFTOP!,1462651,Manuel,,Palermo,-34.579361,-58.42894,Entire home/apt,2044,30,7,2019-02-22
281131,In Style Recoleta Buenos Aires,36441,Robert,,Recoleta,-34.596432,-58.39188,Entire home/apt,5676,3,50,2018-07-24
281173,"23rd floor, Great view, Next to UB",1464508,Ian,,Palermo,-34.565979,-58.4417,Private room,962,3,3,2016-03-18
281216,PRIVATE AND INDEPENDENT ROOM FULL,1354852,Pablo,,Almagro,-34.600121,-58.415901,Private room,2790,4,0,
281785,Stay at Tango's heart.  Metro station,529048,Emilce & Esther,,Almagro,-34.598949,-58.415722,Entire home/apt,1924,3,89,2019-04-04
281839,"In the heart of Palermo, Soho Point",1409800,Mariano,,Palermo,-34.590439,-58.428661,Hotel room,3848,1,17,2016-03-25
284823,2 ambiente Palermo Soho Sol y paz cerca transporte,1482817,Lorena,,Palermo,-34.585732,-58.428329,Entire home/apt,2501,3,34,2019-11-12
285160,Espectacular Depto in Belgrano,1484394,Julia,,Coghlan,-34.565441,-58.474369,Private room,5772,7,0,
286518,Beautiful Recoleta Apt A/C Subway,1481704,Sam,,Recoleta,-34.593842,-58.402641,Entire home/apt,5484,14,1,2014-01-16
286683,2 bedroom apt in  Palermo Hollywood,440881,Lee,,Palermo,-34.58345,-58.437099,Entire home/apt,4543,3,50,2019-07-16
287756,Soho Point in the heart of Palermo!,1409800,Mariano,,Palermo,-34.591339,-58.428928,Entire home/apt,4123,1,56,2020-03-18
288076,Sgle Room Palermo Viejo B&B w/Bath,50994,Ariel,,Palermo,-34.593479,-58.429489,Private room,2267,1,4,2013-12-15
288861,"Arty, chic and antique in Recoleta",1011896,Natalia,,Retiro,-34.595531,-58.385059,Entire home/apt,10995,2,1,2013-12-30
290421,Tu propia casa en Palermo Soho,1538637,Ilana,,Palermo,-34.586899,-58.423229,Entire home/apt,2886,3,10,2019-03-26
292830,"HABIT. BIG, BRIGHT AND PRIVATE",1515818,Maria Victoria,,Balvanera,-34.613361,-58.411259,Private room,2405,6,0,
292877,"Lovely Private Room,  Palermo Soho",1516002,Maria Agustina,,Palermo,-34.589561,-58.424809,Private room,1347,3,11,2015-03-16
298002,Impecable studio in Palermo Soho A,1538637,Ilana,,Palermo,-34.585529,-58.423119,Entire home/apt,2886,4,41,2019-04-05
298494,Impeccable studio in Palermo Soho B,1538637,Ilana,,Palermo,-34.584942,-58.42337,Entire home/apt,2405,4,34,2020-03-29
299360,"Beautiful apartment, big, spacious",1409800,Mariano,,Palermo,-34.593632,-58.414719,Entire home/apt,15392,1,10,2015-05-16
301727,Equipped & Serviced Suite for Family / Group,1554264,Recepcionistas,,Monserrat,-34.610611,-58.38073,Entire home/apt,1347,1,52,2017-05-03
302722,Chic Studio Apartment in Palermo!,1558866,Vero,,Palermo,-34.580551,-58.406818,Entire home/apt,5292,3,15,2015-01-25
305313,Feel free at a nice apartment!!!,1570656,Andres,,Parque Patricios,-34.630459,-58.396259,Private room,1635,4,27,2018-05-02
306194,Nice 2bdr apartment in Buenos Aires,737924,Gabriel,,Palermo,-34.587841,-58.411072,Entire home/apt,3848,2,14,2018-10-27
306622,Largest Faena Hotel Suite on market,609342,Sharon,,Puerto Madero,-34.615662,-58.362789,Entire home/apt,28283,4,22,2018-12-16
307695,Relaxation of the B & B milonguero,500210,Luciano,,Balvanera,-34.60141,-58.400589,Private room,1931,2,4,2012-04-01
307696,"B&B ""Tucuman 2430"" 2 rooms/ 4 guest",500210,Luciano,,Balvanera,-34.603409,-58.40237,Private room,8177,2,3,2019-02-12
308319,PRIVATE BEDROOM SINGLE BED,1388769,Juan Y Josefina,,Balvanera,-34.617699,-58.400719,Private room,1154,5,39,2016-08-10
308320,"SUITE, QUEEN BED, CLOSET AND PRIVATE BATHROOM",1388769,Juan Y Josefina,,San Cristobal,-34.61887,-58.399948,Private room,1443,5,21,2013-04-02
308687,room for rent the best Belgrano,506505,Graciela,,Colegiales,-34.567638,-58.453899,Private room,76994,30,0,
309424,"Chic Palermo Soho-5Bdr, 2,100 sq/ft Patio/Terrace",27515898,Maria,,Palermo,-34.58691,-58.432598,Entire home/apt,22264,2,229,2020-03-09
309428,San Telmo - depto con estilo y ubicacion ideal,1454415,Ura,,Constitucion,-34.61834,-58.379021,Entire home/apt,2886,3,99,2020-01-26
310636,Broad modern Flat in Palermo Las Cañitas,111013,Daniel,,Palermo,-34.57008,-58.435741,Entire home/apt,3848,7,1,2013-01-08
315790,Double Room or Twin Room In Palermo Soho,1621752,Luba,,Palermo,-34.59087,-58.422699,Private room,2116,1,69,2019-11-06
316045,Excelent Studio Palermo Hollywood,1621693,Romina,,Palermo,-34.580269,-58.436069,Entire home/apt,9139,3,1,2012-04-01
316228,A Balcony in the Sky Bs As Live Hotel Palermo,3771282,Max,,Palermo,-34.577438,-58.437019,Entire home/apt,10193,2,8,2021-03-29
316251,"Sunny & great Palermo, Best Value",559463,Martin,,Villa Crespo,-34.594028,-58.431141,Entire home/apt,1539,2,24,2017-01-15
317484,Single Room in Palermo Soho,1621752,Luba,,Palermo,-34.58992,-58.422359,Private room,1347,1,152,2019-12-07
317486,Single Suite in Palermo Soho,1621752,Luba,,Palermo,-34.590771,-58.421329,Private room,1347,1,165,2020-02-24
317509,Comfortable house in Buenos Aires,1624246,Sandra,,Villa Urquiza,-34.57943,-58.484871,Private room,4329,1,3,2014-01-01
317759,"Departamento privado, en el centro.",1569462,Eleonora,,Balvanera,-34.60989,-58.40239,Entire home/apt,2271,4,68,2016-01-16
320718,PALERMO SOHO - High Quality Design,1638132,Michael,,Palermo,-34.581779,-58.426842,Entire home/apt,8659,3,4,2016-04-15
322908,Modern Three Bedroom in Palermo,1651760,Carissa,,Palermo,-34.587421,-58.412899,Entire home/apt,20685,180,44,2019-03-05
323488,Cozy studio in the heart of Palermo,1655817,Silvia,,Palermo,-34.5872,-58.429729,Entire home/apt,2309,2,41,2017-11-07
327888,::Private Terrace-Big bright studio-Top Location::,1675731,Alejandra,,San Telmo,-34.619629,-58.37212,Entire home/apt,5679,2,261,2020-03-12
329422,Relax in Buenos Aires for 2 persons,500210,Luciano,,Balvanera,-34.603191,-58.400829,Private room,1363,2,0,
330083,Habitación en Palermo Soho Tango.,1685810,Maria,,Palermo,-34.590698,-58.423489,Private room,1539,1,119,2018-11-04
330153,Habitacio a la  calle,1683379,Maria Alejanadra,,San Cristobal,-34.623119,-58.406849,Private room,3367,1,0,
331371,"Bright loft, Palermo/Villa Crespo",1689718,Francesca,,Villa Crespo,-34.593208,-58.44315,Entire home/apt,962,30,22,2015-03-05
333282,Lovely Double Bedroom. Private WC,1698050,Laura,,San Nicolas,-34.59927,-58.37867,Private room,2886,2,22,2012-09-17
333497,Room close to everything,1699029,Juan Manuel,,Balvanera,-34.608471,-58.396,Private room,5772,2,0,
335297,22 - Beautiful view & Great Location! A/C Wi-Fi LCD!,836680,Marco,,Palermo,-34.576,-58.43343,Entire home/apt,5580,2,17,2020-01-01
338066,2 BEDROOMS Comfort Quality Price,1717334,Paola,,Coghlan,-34.56329,-58.47625,Entire home/apt,3738,2,70,2018-10-11
338631,AltoPalermo renovated 1bdr apartmen,1714257,Martin,,Recoleta,-34.590542,-58.40984,Entire home/apt,1539,21,164,2019-12-23
338678,Nice renovated Studio with balcony in Recoleta,1714257,Martin,,Recoleta,-34.58844,-58.402599,Entire home/apt,1732,5,146,2021-01-05
338752,Apartamento de 1 cuarto cerca de Plaza San Martín,1714257,Martin,,Retiro,-34.59737,-58.373871,Entire home/apt,1924,7,108,2020-08-08
338961,"Splendid, luminous Buenos Aires pad",1720920,Judith,,Villa Crespo,-34.599949,-58.44474,Entire home/apt,2887,4,49,2019-06-07
340938,Hermoso departamento en Caminito,1729925,Luciana,,Boca,-34.63958,-58.364231,Private room,9620,1,0,
342401,Nice apartment in Buenos Aires.,1737635,Rogelio,,Balvanera,-34.598499,-58.405788,Private room,1251,1,44,2019-07-22
343289,CHARM MODERN APARTMENT IN BELGRANO!,1741463,Pablo,,Belgrano,-34.556351,-58.44236,Entire home/apt,9528,2,4,2017-04-19
349688,Modern Studio Palermo Soho,853184,Juan,,Palermo,-34.587349,-58.42186,Entire home/apt,2116,20,188,2017-01-07
350436,Las Cañitas: modern 2BR apartment!,1775908,Jean-Marc,,Palermo,-34.5746,-58.43412,Entire home/apt,6445,15,1,2015-05-16
353040,Depto 3 amb. excelente ubicación Pza San Martín,72282,Mara,,Retiro,-34.59066,-58.378792,Entire home/apt,9139,7,0,
358631,"Studios 5 Stars in Palermo ,newA ,D",444416,Claudia,,Palermo,-34.59465,-58.420391,Entire home/apt,1443,3,29,2013-12-22
358640,"5 stars studios in Palermo,new!",444416,Claudia,,Palermo,-34.595379,-58.420391,Entire home/apt,2694,3,16,2017-06-07
361774,"PENTHOUSE, great city view, 2 Bd, pool & terrace",75891,Sergio,,Palermo,-34.581821,-58.441441,Entire home/apt,7875,2,89,2017-12-18
362403,PROMO ! Feel like home in Palermo Soho!,1590487,Eduardo,,Palermo,-34.586891,-58.42543,Entire home/apt,3848,28,203,2020-02-17
362556,Sunny Terrace Apart in Center BA,407702,Ruy,,Monserrat,-34.61554,-58.384861,Entire home/apt,4810,2,144,2019-01-06
365674,Excellent apartment furnished.,1846400,Pablo,,Colegiales,-34.574551,-58.45076,Entire home/apt,2982,30,0,
366268,Palermo Soho / Large studio Plaza Armenia area ❤,319901,Ralf,,Palermo,-34.586281,-58.42075,Entire home/apt,3367,5,66,2019-01-02
369935,BEAUTIFUL ROOMS IN ALMAGRO,1864747,Irina,,Almagro,-34.61095,-58.421921,Private room,962,2,26,2013-03-20
369961,BEUTIFUL ROOMS IN THE CENTER,1864747,Irina,,Almagro,-34.61095,-58.421921,Private room,962,2,74,2015-01-12
370013,"SALE !! OBELISCO-HEART OF DOWNTOWN, VERY NICE APT",1985312,Natalí,,San Nicolas,-34.604752,-58.37574,Entire home/apt,2790,2,500,2020-02-27
371343,home sweet home,1138286,Alejandro,,Caballito,-34.612251,-58.441341,Shared room,3975,1,0,
371898,10th floor comfortable apartment + Swimming pool!,1794617,Manu,,San Cristobal,-34.622082,-58.396759,Entire home/apt,1154,14,7,2019-08-17
372072,"5 stars studios in Palermo,new!/",444416,Claudia,,Palermo,-34.596451,-58.420639,Entire home/apt,1443,3,26,2015-01-01
372073,"5 stars studios in Palermo,new!/",444416,Claudia,,Palermo,-34.594608,-58.422451,Entire home/apt,1443,3,20,2020-01-08
372075,"Studios 5 Stars in Palermo ,new 3C",444416,Claudia,,Palermo,-34.59602,-58.420231,Entire home/apt,1443,3,45,2019-09-29
372085,"5 stars studios in Palermo,new! C",444416,Claudia,,Palermo,-34.59483,-58.420521,Entire home/apt,1443,3,20,2012-04-12
372086,"Studios 5 Stars in Palermo 4 B,3B",444416,Claudia,,Palermo,-34.596809,-58.422482,Entire home/apt,1443,3,45,2017-02-19
372818,"Luminoso y tranquilo en Palermo ,desayuno incluido",1876169,Mónica,,Palermo,-34.570721,-58.429379,Private room,1828,1,395,2020-03-03
379826,"5 stars studios in Palermo,new",444416,Claudia,,Palermo,-34.59465,-58.422058,Entire home/apt,1443,3,12,2014-12-31
379839,5 stars studios in Palermo new!,444416,Claudia,,Palermo,-34.59679,-58.420349,Entire home/apt,1443,3,20,2018-09-19
380943,TEMPORARY RENT,1910856,Gimena,,Almagro,-34.620628,-58.41608,Entire home/apt,2213,2,93,2019-09-27
380989,Nice Studio-Downtown Buenos Aires,1911004,Ernesto,,San Nicolas,-34.60799,-58.379452,Entire home/apt,3656,1,24,2019-02-17
382271,Impecable estudio en Palermo Soho C,1538637,Ilana,,Palermo,-34.58548,-58.423302,Entire home/apt,1924,4,55,2021-01-07
388089,"5 stars studios in Palermo,new!",444416,Claudia,,Almagro,-34.599201,-58.42091,Entire home/apt,1443,3,26,2015-01-01
389270,"5 stars studios in Palermo,new!",444416,Claudia,,Palermo,-34.59494,-58.420952,Entire home/apt,1443,3,22,2015-05-01
394376,Lindisimo Depto en Edificio Histórico - Terraza,91936,Nicolas,,Balvanera,-34.608891,-58.394821,Entire home/apt,1924,5,22,2020-03-16
394407,Stunning Apt in Landmark Building,91936,Nicolas,,San Nicolas,-34.60865,-58.387531,Entire home/apt,4397,3,134,2021-02-18
396509,Suite at Faena Hotel Puerto Madero,1443812,Luciana,,Puerto Madero,-34.612541,-58.362411,Entire home/apt,6638,2,17,2021-07-11
398267,Loft con entrepiso en Palermo (Parque Las Heras),1714257,Martin,,Palermo,-34.58437,-58.411369,Entire home/apt,1924,28,111,2019-02-08
401685,Bs As downtown Apart - Obelisco,2004544,Sebastian,,San Nicolas,-34.604439,-58.388809,Entire home/apt,10101,5,0,
404935,"Sunny One Bedroom Palermo Loft, PalermoLifestyle",2017830,Barbara,,Palermo,-34.586182,-58.424492,Entire home/apt,2886,2,162,2021-05-28
407517,Palermo Posh & Trendy 3BDR 6people,419383,Mariana Y Sebas,,Palermo,-34.575722,-58.404758,Entire home/apt,19240,5,7,2015-01-01
410119,Deluxe 5-star 2 bedroom in Recoleta,1967648,Nigel,,Recoleta,-34.589161,-58.388721,Entire home/apt,33674,5,5,2018-01-04
413228,Great Apartment at Palermo Hollywoo,2055785,Dolores & Camila,,Palermo,-34.583149,-58.433861,Entire home/apt,4810,3,35,2020-03-14
413349,"Lovely, comfortable up to 14 guests",555693,Vittoria,,Balvanera,-34.603619,-58.396042,Entire home/apt,38384,1,21,2017-08-01
413662,"SALE!!! DOWNTOWN, 2 ROOMS  APT., 4,7 STARS",1985312,Natalí,,Monserrat,-34.611229,-58.383732,Entire home/apt,2405,2,450,2019-04-15
414655,The City at your feet. Apt. with balcony.,2062185,Judith & Laura,,San Nicolas,-34.599522,-58.372681,Entire home/apt,1443,7,137,2017-07-15
415298,Three storey Garden Castillito,1399393,Philippe,,Monserrat,-34.614811,-58.37701,Entire home/apt,10995,2,98,2019-06-16
415338,LIVE with us! Room con WiFI Palermo,2065803,Hugo Daniel,,Palermo,-34.585312,-58.43063,Private room,2694,3,22,2015-02-16
415985,"Premium apt. Palermo, Buenos Aires!",2068724,Mauro,,Palermo,-34.581638,-58.425259,Entire home/apt,4137,30,16,2015-01-03
427283,Palermo Hollywood Live Hotel Condo,3771282,Max,,Palermo,-34.579071,-58.43848,Entire home/apt,6999,3,16,2019-03-31
433742,COMODO DEPTO EN PLAZA SAN MARTIN,2155403,Adriana,,Retiro,-34.594711,-58.377041,Entire home/apt,2643,5,99,2019-08-14
435818,Excelente departamento en  Palermo- Barrio Norte,2164622,Mariano,,Recoleta,-34.585178,-58.407341,Entire home/apt,3367,2,34,2016-02-22
437246,Trendy 1 BR flat Palermo Hollywood,177369,Claudine,,Palermo,-34.5802,-58.43906,Private room,2886,6,12,2014-01-03
438798,Gorgeous 2bd in lovely Palermo Soho,233651,Cameron,,Palermo,-34.584099,-58.423531,Entire home/apt,9621,5,120,2020-01-01
443645,Exclusive Apartment LUXURY TOWER I,750896,Ariel,,Almagro,-34.603668,-58.427952,Entire home/apt,5291,15,0,
446212,Live in the center of the city,2215859,Eugenia,,Balvanera,-34.605358,-58.395569,Private room,1924,7,16,2018-12-13
446637,Recoleta Best place in Buenos Aires,2218270,Flavio,,Recoleta,-34.587662,-58.406521,Entire home/apt,1443,7,1,2019-04-05
447786,"METRO.NEWAPART.NEAR PALERMO Bares , Av Corrientes",974945,Alejandro,,Chacarita,-34.59156,-58.446079,Entire home/apt,1347,30,10,2014-03-29
448784,APARTMENT IN THE HEART OF RECOLETA,2228447,Sebastian,,Recoleta,-34.594101,-58.39278,Entire home/apt,2598,3,15,2019-10-08
455717,Excellent Studio in an ideal place,1653462,Andrea Alicia,,Palermo,-34.588772,-58.412109,Entire home/apt,1732,3,43,2015-05-04
456640,GINA Recoleta B&B - Teo´s Room-,2270625,Gina,,Recoleta,-34.587898,-58.396919,Private room,1058,1,157,2019-11-23
456644,GINA Recoleta  B&B - Topacio´s Room,2270625,Gina,,Recoleta,-34.587742,-58.395149,Private room,1155,1,107,2018-03-21
457140,Buernos Aires City Palermo Soho,2269001,Bernardo,,Palermo,-34.59301,-58.430679,Private room,4329,3,37,2015-03-14
458013,Great Studio with Balcony!,2276368,Uwe,,Recoleta,-34.585991,-58.398621,Entire home/apt,2405,3,61,2019-07-25
464314,EXCELLENT 1 BEDROOM FLAT IN PALERMO,1746782,Fernando,,Palermo,-34.575779,-58.422451,Entire home/apt,1443,20,21,2016-10-28
465572,Studio Rivadavia 1300,2312820,Silvia D,,San Nicolas,-34.608269,-58.3862,Entire home/apt,4429,7,0,
465626,Spacious PH  house San Telmo  w/terrace 3 rooms,2313034,Carolina,,Constitucion,-34.617931,-58.381222,Entire home/apt,3748,90,0,
466357,Nice Recoleta Location. Balcony!,2316004,Maximiliano,,Recoleta,-34.59428,-58.398788,Entire home/apt,1594,7,112,2019-11-28
466574,"Beautiful, spacious, and Brand new!",1409800,Mariano,,Palermo,-34.59063,-58.423939,Entire home/apt,5772,1,47,2020-05-08
466736,Amazing Palermo Hollywood Loft B,161327,Mariano,,Palermo,-34.578739,-58.439701,Entire home/apt,1718,14,55,2021-05-16
472446,Heart of Recoleta.Totally Renovated,2316004,Maximiliano,,Recoleta,-34.591061,-58.390709,Entire home/apt,1072,7,81,2021-02-23
476044,"Casabierta, style in Palermo BA.",2359849,Augusto,,Palermo,-34.587181,-58.431198,Entire home/apt,18278,2,133,2020-03-15
481351,Palermo Beautiful Apartment!!!,2383699,Elisa,,Palermo,-34.588322,-58.412601,Entire home/apt,1553,1,247,2019-07-09
486206,Palermo safe studio wifi 3 guests,1482817,Lorena,,Recoleta,-34.592461,-58.412628,Entire home/apt,6349,3,0,
487707,"Departamento luminoso, muy tranquilo y seguro.",2413256,Fernando,,Boca,-34.632549,-58.357769,Entire home/apt,2759,3,8,2018-05-31
488363,Fabulous BA Location 3Bedr/1.5Bath,2416473,Liliana,,Balvanera,-34.604691,-58.405701,Entire home/apt,3944,60,0,
495595,"""CAMBALACHE "" Studio in Argentina.",2447848,Hector,,Constitucion,-34.620708,-58.38908,Shared room,3294,3,5,2018-01-09
499212,Luxury Buenos Aires in San Telmo,2463769,Ebbe,,San Telmo,-34.62112,-58.376598,Entire home/apt,10293,6,72,2020-01-05
499565,Palermo Holywood cozy apartment,352420,Daniela,,Palermo,-34.57975,-58.439838,Entire home/apt,1966,4,20,2017-09-18
499705,AMAZING VIEWS 2POOLS PALERMO DUPLEX,2466149,Andrea,,Palermo,-34.58115,-58.43388,Entire home/apt,4329,3,37,2019-09-18
500572,"Spacious single, quiet & central",2469918,Rachel,,Monserrat,-34.613911,-58.3834,Private room,2648,4,0,
500624,Quiet double in elegant central apt,2469918,Rachel,,Monserrat,-34.615299,-58.385529,Private room,3311,4,0,
503974,CHARMING TWO BEDROOM TWO BATHROOM,2485446,Robert,,Palermo,-34.589512,-58.412392,Entire home/apt,7697,4,10,2019-03-24
504078,Excelente Loft en Palermo Hollywood,2483332,Nicolás,,Palermo,-34.57925,-58.432919,Entire home/apt,19242,4,0,
504162,Casa entera o habitación privada o a compartida.,2486039,Daniel,,Caballito,-34.610722,-58.431911,Shared room,962,3,1,2018-04-10
507931,Es una habitacion para uno o dos.,2503380,Maria,,San Nicolas,-34.608318,-58.389622,Private room,7696,1,0,
517241,SUNNY house in Palermo Hollywood with POOL&GRILL,2017830,Barbara,,Palermo,-34.576591,-58.441029,Entire home/apt,19721,2,4,2021-02-28
517242,Unique home in Palermo Hollywood.,2546158,Tara,,Palermo,-34.577381,-58.4408,Entire home/apt,24050,7,0,
518190,Great terrace in Palermo Hollywood-Buenos Aires,2551029,Gabi - Alquiler,,Palermo,-34.579762,-58.432308,Entire home/apt,4543,5,29,2016-08-01
521070,Confortable and charming Apartment,2563230,Jaquelin,,Villa Crespo,-34.599388,-58.44194,Private room,6734,5,0,
521338,"LUXURY PENTHOUSE, FABULOUS TERRACE",2485446,Robert,,Recoleta,-34.588379,-58.389252,Entire home/apt,33674,7,4,2018-01-10
522119,Awesome and cozy room in Palermo!!,2354201,Tomas,,Palermo,-34.58083,-58.414871,Private room,3258,3,23,2018-01-31
524922,"Libertad and Paraguay, nice apartment 3 bedroom",2580634,Ana,,Retiro,-34.59885,-58.38353,Entire home/apt,10169,3,1,2018-12-31
525865,Beautiful residence in Buenos Aires,2584911,Mariela,,Parque Chacabuco,-34.637859,-58.445721,Shared room,3848,1,0,
